Batch Tensor Parallel
1.3786033869999992
0.1062997990000003
0.09837430899999955
0.10374448200000064
0.10111688299999955
0.10378813600000036
0.09646430299999942
0.10296738399999938
0.09578285999999991
0.10064969399999946
0.09700176299999974
0.09944913800000066
0.09793725699999989
0.09735107399999876
0.09712468200000046
0.0952856010000005
0.09553643799999989
0.08769531899999983
0.10511180600000003
0.0954513979999998
0.09365002399999867
0.09423417800000067
0.09612395899999981
0.09386132500000066
0.10261904599999916
0.10206858699999977
0.09954099700000008
0.10835529000000044
0.09930192999999932
0.06766311800000047
0.09542328400000066
0.09883307299999977
0.0985270190000005
0.09650736899999934
0.09881508399999994
0.09576010199999985
0.10184237600000046
0.09182749200000018
0.09847439500000021
0.09708211099999886
0.10146650100000087
0.09904601000000035
0.10048925200000092
0.10226994900000008
0.09774140000000031
0.09977758299999984
0.09980932500000073
0.09735435899999878
0.10060858900000014
0.09926975999999854
0.09439904399999932
0.09355619199999943
0.09727942399999989
0.0983430589999994
0.09847934999999985
0.09541229099999882
0.10156392000000025
0.09542071399999941
0.09557752000000264
0.07258032300000039
0.09671156199999942
0.0962564239999999
0.09663174399999974
0.09705663599999781
0.10240692600000045
0.09227975900000018
0.09603545099999877
0.09737134199999886
0.09612145799999894
0.09483432000000036
0.09653134899999927
0.09318184700000032
0.0982537299999997
0.09255426200000016
0.10058698599999971
0.09434055200000202
0.0921090239999991
0.0992794260000025
0.1029643959999973
0.10311782499999822
0.09808308700000268
0.10683206699999914
0.0996837020000001
0.09666613599999963
0.09518595400000152
0.09602617700000238
0.10543575599999855
0.10144195999999894
0.09823929399999898
0.0742109940000013
0.10299583500000153
0.09840943599999719
0.0979200149999997
0.10053512400000031
0.09182764299999846
0.09396828200000229
0.09727574200000078
0.09882417500000074
0.09974575300000055
0.10346852300000009
0.0941186380000012
0.09163304599999833
0.10052625299999818
0.10118637900000138
0.09625428300000038
0.09657379500000118
0.09717481199999867
0.10323538899999818
0.09956890700000187
0.10254448000000238
0.09579613400000042
0.09872525399999788
0.10047586499999994
0.10109469899999723
0.09595502599999861
0.09520916800000023
0.0919319800000018
0.08985960100000057
0.09795781700000106
0.07191397300000091
0.09798257299999946
0.09940847700000077
0.10048013300000136
0.09469288800000086
0.10281885699999904
0.09875794399999904
0.10029352099999755
0.09497046799999964
0.0914076460000004
0.09204272499999888
0.10010682999999787
0.09892443800000095
0.09615603800000017
0.10716020499999956
0.0964200919999989
0.09580667799999887
0.09566909000000123
0.09959795699999674
0.09758089199999986
0.10045021699999879
0.09325212899999968
0.09783678399999829
0.0980366900000007
0.09762029900000257
0.09477512300000157
0.0984959370000027
0.09923188200000155
0.09580791300000158
0.09404675900000115
0.07274268000000106
0.09292273400000184
0.09238871699999862
0.09528840800000182
0.09888601100000116
0.09746542999999974
0.09976123999999942
0.09392919300000102
0.09888008699999773
0.09943097900000097
0.10388576200000088
0.09798650699999811
0.09827713499999646
0.09094766399999799
0.10482389700000283
0.09325043199999783
0.0958042259999985
0.09395635599999963
0.09910391999999746
0.09862588600000066
